,Year,Team,index,Player,Position,Base_Salary,Signing_Bonus,Roster_Bonus,Option_Bonus,Workout_Bonus,Restruct_Bonus,Misc,Dead_Cap,Cap_Hit,Cap_Pct
23218,2017,washington-redskins,93,RobertsonPete Robertson,OLB,"$141,106",-,-,-,-,-,-,-,141106.0,0.08
23219,2017,washington-redskins,94,KouandjioArie Kouandjio,G,-,"$130,418",-,-,-,-,-,-,130418.0,0.07
23220,2017,washington-redskins,95,DavisRobert Davis,WR,"$93,600","$34,555",-,-,-,-,-,-,128155.0,0.07
23221,2017,washington-redskins,96,ReidCaraun Reid,DE,"$121,765",-,-,-,-,-,-,-,121764.0,0.07
23222,2017,washington-redskins,97,BalducciAlex Balducci,G,"$115,200",-,-,-,-,-,-,-,115200.0,0.07
23223,2017,washington-redskins,98,GarnerManasseh Garner,RB,"$115,200",-,-,-,-,-,-,-,115200.0,0.07
23224,2017,washington-redskins,99,SmithsonFish Smithson,S,"$108,000",-,-,-,-,-,-,-,108000.0,0.06
23225,2017,washington-redskins,100,BanksBrandon Banks,DE,"$92,153",-,-,-,-,-,-,-,92153.0,0.05
23226,2017,washington-redskins,101,PipkinsOndre Pipkins,DT,"$79,200",-,-,-,-,-,-,-,79200.0,0.05
23227,2017,washington-redskins,102,BlackmonWill Blackmon,CB,-,"$75,000",-,-,-,-,-,-,75000.0,0.04
23228,2017,washington-redskins,103,JarrettKyshoen Jarrett,FS,-,"$67,814",-,-,-,-,-,-,67814.0,0.04
23229,2017,washington-redskins,104,HarrisMaurice Harris,WR,"$64,800","$2,334",-,-,-,-,-,-,67134.0,0.04
23230,2017,washington-redskins,105,DanielsSteven Daniels,ILB,-,"$57,972",-,-,-,-,-,-,57972.0,0.03
23231,2017,washington-redskins,106,FranklinOrlando Franklin,G,"$45,588",-,-,-,-,-,-,-,45588.0,0.03
23232,2017,washington-redskins,107,KlingJohn Kling,T,"$43,200",-,-,-,-,-,-,-,43200.0,0.02
23233,2017,washington-redskins,108,StewartOrion Stewart,CB,"$43,200",-,-,-,-,-,-,-,43200.0,0.02
23234,2017,washington-redskins,109,FrancisA.J. Francis,DE,"$36,176",-,-,-,-,-,-,-,36176.0,0.02
23235,2017,washington-redskins,110,HilliardKenny Hilliard,RB,"$34,553",-,-,-,-,-,-,-,34553.0,0.02
23236,2017,washington-redskins,111,SudfeldNate Sudfeld,QB,-,"$34,334",-,-,-,-,-,-,34334.0,0.02
23237,2017,washington-redskins,112,JeffersonCameron Jefferson,T,"$28,800",-,-,-,-,-,-,-,28800.0,0.02
23238,2017,washington-redskins,113,KalisKyle Kalis,T,"$28,800",-,-,-,-,-,-,-,28800.0,0.02
23239,2017,washington-redskins,114,PetersOtha Peters,OLB,"$28,800",-,-,-,-,-,-,-,28800.0,0.02
23240,2017,washington-redskins,115,TorgersenAlex Torgersen,QB,"$28,800",-,-,-,-,-,-,-,28800.0,0.02
23241,2017,washington-redskins,116,CarrierDerek Carrier,TE,-,-,-,-,"$25,000",-,-,-,25000.0,0.01
23242,2017,washington-redskins,117,AndersonDres Anderson,WR,"$21,600",-,-,-,-,-,-,-,21600.0,0.01
23243,2017,washington-redskins,118,BibbsKapri Bibbs,RB,"$21,600",-,-,-,-,-,-,-,21600.0,0.01
23244,2017,washington-redskins,119,McCalisterAlex McCalister,DE,"$21,600",-,-,-,-,-,-,-,21600.0,0.01
23245,2017,washington-redskins,120,BarnesTavaris Barnes,DE,"$21,600",-,-,-,-,-,-,-,21600.0,0.01
23246,2017,washington-redskins,121,KnappeAndreas Knappe,T,"$14,400",-,-,-,-,-,-,-,14400.0,0.01
23247,2017,washington-redskins,122,PriceGivens Price,T,"$14,400",-,-,-,-,-,-,-,14400.0,0.01
23248,2017,washington-redskins,123,StaveJoel Stave,QB,"$14,400",-,-,-,-,-,-,-,14400.0,0.01
23249,2017,washington-redskins,124,UgokweJerry Ugokwe,T,"$14,400",-,-,-,-,-,-,-,14400.0,0.01
23250,2017,washington-redskins,125,DanielsLeShun Daniels,RB,"$7,200",-,-,-,-,-,-,-,7200.0,0.00
23251,2017,washington-redskins,126,FabianoAnthony Fabiano,T,"$7,200",-,-,-,-,-,-,-,7200.0,0.00
23252,2017,washington-redskins,127,OgunbowaleDare Ogunbowale,RB,"$7,200",-,-,-,-,-,-,-,7200.0,0.00
23253,2017,washington-redskins,128,DavisShiro Davis,DE,-,"$3,334",-,-,-,-,-,-,3334.0,0.00
23254,2017,washington-redskins,129,Matias-SmithGeno Matias-Smith,S,-,"$3,334",-,-,-,-,-,-,3334.0,0.00
23255,2017,washington-redskins,130,DiggsReginald Diggs,WR,-,"$1,334",-,-,-,-,-,-,1334.0,0.00
23256,2017,washington-redskins,131,CooperMichael Cooper,TE,-,"$1,000",-,-,-,-,-,-,1000.0,0.00
23257,2011,los-angeles-chargers,0,"Rivers
Philip Rivers ",QB,"$8,400,000","$3,910,000",-,"$1,200,000",-,-,-,"($22,530,000)",13510000.0,10.98
23258,2011,los-angeles-chargers,1,"Jackson
Vincent Jackson ",WR,"$11,424,000",-,-,-,-,-,-,-,11424000.0,9.28
23259,2011,los-angeles-chargers,2,"McNeill
Marcus McNeill ",T,"$10,000,000","$358,200",-,-,-,-,-,-,10358200.0,8.42
23260,2011,los-angeles-chargers,3,"Dielman
Kris Dielman ",G,"$4,500,000","$2,040,000",-,-,-,-,-,-,6540000.0,5.31
23261,2011,los-angeles-chargers,4,"Gates
Antonio Gates ",TE,"$5,200,000","$762,500",-,-,-,-,-,-,5962500.0,4.84
23262,2011,los-angeles-chargers,5,"Phillips
Shaun Phillips ",DE,"$3,900,000","$1,166,667",-,-,"$100,000",-,-,-,5166667.0,4.20
23263,2011,los-angeles-chargers,6,"Jammer
Quentin Jammer ",S,"$3,750,000",-,-,-,-,-,-,-,3750000.0,3.05
23264,2011,los-angeles-chargers,7,"Hardwick
Nick Hardwick ",C,"$3,675,000",-,-,-,-,-,-,-,3675000.0,2.99
23265,2011,los-angeles-chargers,8,"Weddle
Eric Weddle ",FS,"$1,000,000","$2,600,000",-,-,-,-,-,-,3600000.0,2.93
23266,2011,los-angeles-chargers,9,"Clary
Jeromey Clary ",G,"$1,800,000","$1,700,000",-,-,-,-,-,-,3500000.0,2.84
23267,2011,los-angeles-chargers,10,"Volek
Billy Volek ",QB,"$1,740,000",-,-,-,-,-,-,-,2740000.0,2.23
23268,2011,los-angeles-chargers,11,"Crayton
Patrick Crayton ",WR,"$2,350,000",-,-,-,-,-,-,-,2350000.0,1.91
23269,2011,los-angeles-chargers,12,"Spikes
Takeo Spikes ",LB,"$1,525,000","$700,000",-,-,-,-,-,-,2225000.0,1.81
23270,2011,los-angeles-chargers,13,"Mathews
Ryan Mathews ",RB,"$450,000","$500,000",-,"$1,133,750",-,-,-,-,2083750.0,1.69
23271,2011,los-angeles-chargers,14,"Sanders
Bob Sanders ",S,"$1,000,000",-,-,-,-,-,-,-,2000000.0,1.63
23272,2011,los-angeles-chargers,15,"Floyd
Malcom Floyd ",WR,"$810,000",-,"$1,190,000",-,-,-,-,-,2000000.0,1.63
23273,2011,los-angeles-chargers,16,"Tolbert
Mike Tolbert ",FB,"$1,835,000",-,-,-,-,-,-,-,1835000.0,1.49
23274,2011,los-angeles-chargers,17,"Kaeding
Nate Kaeding ",K,"$1,800,000",-,-,-,-,-,-,-,1800000.0,1.46
23275,2011,los-angeles-chargers,18,"Cason
Antoine Cason ",CB,"$665,000","$426,000",-,"$490,000",-,-,-,-,1581000.0,1.28
23276,2011,los-angeles-chargers,19,"Liuget
Corey Liuget ",DT,"$375,000","$1,136,954",-,-,-,-,-,-,1511954.0,1.23
23277,2011,los-angeles-chargers,20,"Scifres
Mike Scifres ",P,"$1,155,000","$185,000",-,-,-,-,-,-,1340000.0,1.09
23278,2011,los-angeles-chargers,21,"Barnes
Antwan Barnes ",OLB,"$1,000,000","$300,000",-,-,-,-,-,-,1300000.0,1.06
23279,2011,los-angeles-chargers,22,"LaBoy
Travis LaBoy ",DT,"$1,000,000","$200,000",-,-,-,-,-,-,1200000.0,0.98
23280,2011,los-angeles-chargers,23,"Cesaire
Jacques Cesaire ",DE,"$810,000","$250,000",-,-,-,-,-,-,1060000.0,0.86
23281,2011,los-angeles-chargers,24,"Gregory
Steve Gregory ",S,"$1,020,000",-,-,-,-,-,-,-,1020000.0,0.83
23282,2011,los-angeles-chargers,25,"Mruczkowski
Scott Mruczkowski ",G,"$685,000","$200,000",-,-,-,-,-,-,985000.0,0.80
23283,2011,los-angeles-chargers,26,"Diggs
Nail Diggs ",LB,"$910,000",-,-,-,-,-,-,-,910000.0,0.74
23284,2011,los-angeles-chargers,27,"Hughes
Dante Hughes ",CB,"$700,000","$150,000",-,-,-,-,-,-,850000.0,0.69
23285,2011,los-angeles-chargers,28,"Garay
Antonio Garay ",DE,"$640,000","$150,000",-,-,-,-,-,-,815000.0,0.66
23286,2011,los-angeles-chargers,29,"Harris
Tommie Harris ",DT,"$810,000",-,-,-,-,-,-,-,810000.0,0.66
23287,2011,los-angeles-chargers,30,"Hester
Jacob Hester ",RB,"$555,000","$208,462",-,-,-,-,-,-,763462.0,0.62
23288,2011,los-angeles-chargers,31,"Vasquez
Louis Vasquez ",G,"$525,000","$198,625",-,-,-,-,-,-,723625.0,0.59
23289,2011,los-angeles-chargers,32,"Gilchrist
Marcus Gilchrist ",SS,"$375,000","$344,200",-,-,-,-,-,-,719200.0,0.58
23290,2011,los-angeles-chargers,33,"Moll
Tony Moll ",T,"$685,000",-,-,-,-,-,-,-,685000.0,0.56
23291,2011,los-angeles-chargers,34,"Martin
Vaughn Martin ",DE,"$525,000","$121,562",-,-,-,-,-,-,646562.0,0.53
23292,2011,los-angeles-chargers,35,"Green
Tyronne Green ",G,"$525,000","$102,312",-,-,-,-,-,-,627312.0,0.51
23293,2011,los-angeles-chargers,36,"Butler
Donald Butler ",ILB,"$405,000","$202,125",-,-,-,-,-,-,607125.0,0.49
23294,2011,los-angeles-chargers,37,"Mouton
Jonas Mouton ",ILB,"$375,000","$218,340",-,-,-,-,-,-,593340.0,0.48
23295,2011,los-angeles-chargers,38,"Stuckey
Darrell Stuckey ",FS,"$450,000","$126,500",-,-,-,-,-,-,576500.0,0.47
23296,2011,los-angeles-chargers,39,"Thomas
Marcus Thomas ",RB,"$555,000",-,-,-,-,-,-,-,555000.0,0.45
23297,2011,los-angeles-chargers,40,"McMichael
Randy McMichael ",TE,"$810,000",-,-,-,-,-,-,-,525000.0,0.43
23298,2011,los-angeles-chargers,41,"Robinson
Laurent Robinson ",WR,"$685,000","$50,000",-,-,-,-,-,-,525000.0,0.43
23299,2011,los-angeles-chargers,42,"Dombrowski
Brandyn Dombrowski ",G,"$525,000",-,-,-,-,-,-,-,525000.0,0.43
23300,2011,los-angeles-chargers,43,"Nwaguo
Ogemdi Nwaguo ",DT,"$525,000",-,-,-,-,-,-,-,525000.0,0.43
23301,2011,los-angeles-chargers,44,"Sperry
Kory Sperry ",TE,"$525,000",-,-,-,-,-,-,-,525000.0,0.43
23302,2011,los-angeles-chargers,45,"Brown
Vincent Brown ",WR,"$375,000","$146,517",-,-,-,-,-,-,521517.0,0.42
23303,2011,los-angeles-chargers,46,"Wright
Shareece Wright ",CB,"$375,000","$136,035",-,-,-,-,-,-,511035.0,0.42
23304,2011,los-angeles-chargers,47,"Thomas
Cam Thomas ",DT,"$450,000","$47,825",-,-,-,-,-,-,497825.0,0.40
23305,2011,los-angeles-chargers,48,"Brown
Everette Brown ",OLB,"$480,000",-,-,-,-,-,-,-,480000.0,0.39
23306,2011,los-angeles-chargers,49,"Goodman
Richard Goodman ",WR,"$450,000","$13,750",-,-,-,-,-,-,476250.0,0.39
23307,2011,los-angeles-chargers,50,"Triplett
Nathan Triplett ",LB,"$465,000",-,-,-,-,-,-,-,465000.0,0.38
23308,2011,los-angeles-chargers,51,"Brinkley
Curtis Brinkley ",RB,"$450,000",-,-,-,-,-,-,-,450000.0,0.37
23309,2011,los-angeles-chargers,52,"Windt
Mike Windt ",LS,"$450,000",-,-,-,-,-,-,-,450000.0,0.37
23310,2011,los-angeles-chargers,53,"Lang
Brandon Lang ",LB,"$405,000","$5,000",-,-,-,-,-,-,410000.0,0.33
23311,2011,los-angeles-chargers,54,"Walters
Bryan Walters ",WR,"$405,000",$250,-,-,-,-,-,-,405250.0,0.33
23312,2011,los-angeles-chargers,55,"Ajirotutu
Seyi Ajirotutu ",WR,"$405,000",-,-,-,-,-,-,-,405000.0,0.33
23313,2011,los-angeles-chargers,56,"Gachkar
Andrew Gachkar ",OLB,"$375,000","$11,475",-,-,-,-,-,-,386475.0,0.31
23314,2011,los-angeles-chargers,57,"Gamble
Darryl Gamble ",LB,"$375,000",-,-,-,-,-,-,-,375000.0,0.30
23315,2011,los-angeles-chargers,58,"Walters
Bryan Walters ",WR,"$375,000",-,-,-,-,-,-,-,375000.0,0.30
23316,2011,los-angeles-chargers,59,"Schilling
Steve Schilling ",G,"$220,588",-,-,-,-,-,-,-,220588.0,0.18
23317,2011,los-angeles-chargers,60,"Todman
Jordan Todman ",RB,"$195,500",-,-,-,-,-,-,-,195500.0,0.16
23318,2011,los-angeles-chargers,62,CastilloLuis Castillo ,DE,"$4,500,000","$1,025,000",-,-,"$75,000",-,-,-,5600000.0,4.55
23319,2011,los-angeles-chargers,63,EnglishLarry English ,OLB,"$740,000","$300,000",-,"$865,000",-,-,-,-,1905000.0,1.55
23320,2011,los-angeles-chargers,64,DiMarcoPatrick DiMarco ,FB,"$258,000",$666,-,-,-,-,-,-,258666.0,0.21
23321,2011,los-angeles-chargers,65,BirdBront Bird ,ILB,"$258,000",-,-,-,-,-,-,-,258000.0,0.21
23322,2011,los-angeles-chargers,67,BirdBront Bird,ILB,"$96,900",-,-,-,-,-,-,-,96900.0,0.08
23323,2011,los-angeles-chargers,68,SchillingSteve Schilling,G,"$96,900",-,-,-,-,-,-,-,96900.0,0.08
23324,2011,los-angeles-chargers,70,DavisBuster Davis,WR,-,"$836,000",-,-,-,-,-,-,836000.0,0.68
23325,2011,los-angeles-chargers,71,SummersFrank Summers,FB,"$193,800",-,-,-,-,-,-,-,193800.0,0.16
23326,2011,los-angeles-chargers,72,VasherNathan Vasher,CB,-,"$125,000",-,-,-,-,-,-,125000.0,0.10
23327,2011,los-angeles-chargers,73,EllisonKevin Ellison,S,"$101,172",-,-,-,-,-,-,-,101172.0,0.08
23328,2011,los-angeles-chargers,74,TuckerJyles Tucker,LB,"$50,000",-,-,-,-,-,-,-,50000.0,0.04
23329,2011,los-angeles-chargers,75,EppsDedrick Epps,TE,-,"$36,150",-,-,-,-,-,-,36150.0,0.03
23330,2011,los-angeles-chargers,76,TodmanJordan Todman,RB,-,"$26,018",-,-,-,-,-,-,26018.0,0.02
23331,2011,los-angeles-chargers,77,SchillingSteve Schilling,G,-,"$19,670",-,-,-,-,-,-,19670.0,0.02
23332,2011,los-angeles-chargers,78,WilsonKion Wilson,ILB,"$5,000",-,-,-,-,-,-,-,5000.0,0.00
23333,2011,los-angeles-chargers,79,TolzienScott Tolzien,QB,-,"$4,166",-,-,-,-,-,-,4166.0,0.00
23334,2011,los-angeles-chargers,80,AjirotutuSeyi Ajirotutu,WR,-,"$3,750",-,-,-,-,-,-,3750.0,0.00
23335,2011,los-angeles-chargers,81,BirdBront Bird,ILB,"$1,333",-,-,-,-,-,-,-,1333.0,0.00
23336,2012,los-angeles-chargers,0,"Rivers
Philip Rivers ",QB,"$10,200,000","$3,910,000",-,"$1,200,000",-,-,-,"($11,420,000)",15310000.0,12.09
23337,2012,los-angeles-chargers,1,"Weddle
Eric Weddle ",FS,"$5,000,000","$2,600,000",-,-,-,-,-,-,7600000.0,6.00
23338,2012,los-angeles-chargers,2,"Mathews
Ryan Mathews ",RB,"$712,800","$500,000",-,"$1,133,750",-,-,"$5,183,750",-,7530300.0,5.95
23339,2012,los-angeles-chargers,3,"Gates
Antonio Gates ",TE,"$4,000,000","$762,500",-,"$1,600,000",-,-,-,-,6362500.0,5.02
23340,2012,los-angeles-chargers,4,"Phillips
Shaun Phillips ",DE,"$4,400,000","$1,166,667",-,-,"$100,000",-,-,-,5666667.0,4.47
23341,2012,los-angeles-chargers,5,"Clary
Jeromey Clary ",G,"$2,850,000","$1,700,000",-,-,-,-,-,-,4550000.0,3.59
23342,2012,los-angeles-chargers,6,"Jammer
Quentin Jammer ",S,"$4,000,000",-,-,-,-,-,-,-,4000000.0,3.16
23343,2012,los-angeles-chargers,7,"Spikes
Takeo Spikes ",LB,"$2,875,000","$700,000",-,-,-,-,-,-,3575000.0,2.82
23344,2012,los-angeles-chargers,8,"Meachem
Robert Meachem ",WR,"$1,500,000","$1,875,000",-,-,-,-,-,-,3375000.0,2.66
23345,2012,los-angeles-chargers,9,"Royal
Eddie Royal ",WR,"$1,500,000","$1,500,000",-,-,-,-,-,-,3000000.0,2.37
23346,2012,los-angeles-chargers,10,"Hardwick
Nick Hardwick ",C,"$1,250,000","$1,750,000",-,-,-,-,-,-,3000000.0,2.37
23347,2012,los-angeles-chargers,11,"Gaither
Jared Gaither ",T,"$1,000,000","$2,000,000",-,-,-,-,-,-,2625000.0,2.07
23348,2012,los-angeles-chargers,12,"Johnson
Jarret Johnson ",OLB,"$1,000,000","$1,500,000",-,-,-,-,-,-,2500000.0,1.97
23349,2012,los-angeles-chargers,13,"English
Larry English ",OLB,"$1,007,500","$300,000",-,"$865,000",-,-,-,-,2172500.0,1.72
23350,2012,los-angeles-chargers,14,"Cason
Antoine Cason ",CB,"$1,240,000","$426,000",-,"$490,000",-,-,-,-,2156000.0,1.70
23351,2012,los-angeles-chargers,15,"Barnes
Antwan Barnes ",OLB,"$1,600,000","$300,000",-,-,-,-,-,-,1900000.0,1.50
23352,2012,los-angeles-chargers,16,"Liuget
Corey Liuget ",DT,"$752,998","$1,136,954",-,-,-,-,-,-,1889952.0,1.49
23353,2012,los-angeles-chargers,17,"McClain
LeRon McClain ",FB,"$1,000,000","$833,333",-,-,-,-,-,-,1833333.0,1.45
23354,2012,los-angeles-chargers,18,"Scifres
Mike Scifres ",P,"$825,000","$185,000",-,"$600,000",-,-,-,-,1610000.0,1.27
23355,2012,los-angeles-chargers,19,"Garay
Antonio Garay ",DE,"$825,000",-,-,-,-,-,-,-,1600000.0,1.26
23356,2012,los-angeles-chargers,20,"Ingram
Melvin Ingram ",OLB,"$390,000","$1,136,952",-,-,-,-,-,"($7,648,236)",1526952.0,1.21
23357,2012,los-angeles-chargers,21,"Vasquez
Louis Vasquez ",G,"$1,260,000","$198,625",-,-,-,-,-,-,1458625.0,1.15
23358,2012,los-angeles-chargers,22,"Green
Tyronne Green ",G,"$1,260,000","$102,312",-,-,-,-,-,-,1362312.0,1.08
23359,2012,los-angeles-chargers,23,"Dombrowski
Brandyn Dombrowski ",G,"$1,260,000",-,-,-,-,-,-,-,1260000.0,0.99
23360,2012,los-angeles-chargers,24,"Whitehurst
Charlie Whitehurst ",QB,"$750,000","$500,000",-,-,-,-,-,-,1250000.0,0.99
23361,2012,los-angeles-chargers,25,"Kaeding
Nate Kaeding ",K,"$2,000,000",-,-,-,-,-,-,-,1125000.0,0.89
23362,2012,los-angeles-chargers,26,"McMichael
Randy McMichael ",TE,"$925,000","$135,000",-,-,-,-,-,-,1060000.0,0.84
23363,2012,los-angeles-chargers,27,"Brown
Ronnie Brown ",RB,"$825,000","$75,000","$100,000",-,-,-,-,-,1000000.0,0.79
23364,2012,los-angeles-chargers,28,"Gilchrist
Marcus Gilchrist ",SS,"$554,800","$344,200",-,-,-,-,-,-,899000.0,0.71
23365,2012,los-angeles-chargers,29,"Carr
Chris Carr ",CB,"$825,000",-,-,-,-,-,-,-,825000.0,0.65
23366,2012,los-angeles-chargers,30,"Reyes
Kendall Reyes ",DE,"$390,000","$360,545",-,-,-,-,-,"($2,194,816)",750545.0,0.59
23367,2012,los-angeles-chargers,31,"Mouton
Jonas Mouton ",ILB,"$523,335","$218,340",-,-,-,-,-,-,741675.0,0.59
23368,2012,los-angeles-chargers,32,"Butler
Donald Butler ",ILB,"$490,000","$202,125",-,-,-,-,-,-,692125.0,0.55
23369,2012,los-angeles-chargers,33,"Stuckey
Darrell Stuckey ",FS,"$540,000","$126,500",-,-,-,-,-,-,666500.0,0.53
23370,2012,los-angeles-chargers,34,"Brown
Vincent Brown ",WR,"$465,000","$146,517",-,-,-,-,-,-,611517.0,0.48
23371,2012,los-angeles-chargers,35,"Hadnot
Rex Hadnot ",G,"$825,000","$65,000",-,-,-,-,-,-,605000.0,0.48
23372,2012,los-angeles-chargers,36,"Hadnot
Rex Hadnot ",G,"$825,000","$65,000",-,-,-,-,-,-,605000.0,0.48
23373,2012,los-angeles-chargers,37,"Wright
Shareece Wright ",CB,"$465,000","$136,035",-,-,-,-,-,-,601035.0,0.47
23374,2012,los-angeles-chargers,38,"Thomas
Cam Thomas ",DT,"$540,000","$47,825",-,-,-,-,-,-,587825.0,0.46
23375,2012,los-angeles-chargers,39,"Brown
Everette Brown ",OLB,"$565,000",-,-,-,-,-,-,-,565000.0,0.45
23376,2012,los-angeles-chargers,40,"Williams
Demorrio Williams ",LB,"$825,000","$65,000",-,-,-,-,-,-,540000.0,0.43
23377,2012,los-angeles-chargers,41,"Battle
Jackie Battle ",FB,"$700,000",-,-,-,-,-,-,-,540000.0,0.43
23378,2012,los-angeles-chargers,42,"Lynch
Corey Lynch ",S,"$700,000",-,-,-,-,-,-,-,540000.0,0.43
23379,2012,los-angeles-chargers,43,"Novak
Nick Novak ",K,"$700,000",-,-,-,-,-,-,-,540000.0,0.43
23380,2012,los-angeles-chargers,44,"Rosario
Dante Rosario ",TE,"$700,000",-,-,-,-,-,-,-,540000.0,0.43
23381,2012,los-angeles-chargers,45,"Spurlock
Micheal Spurlock ",WR,"$700,000",-,-,-,-,-,-,-,540000.0,0.43
23382,2012,los-angeles-chargers,46,"Windt
Mike Windt ",LS,"$540,000",-,-,-,-,-,-,-,540000.0,0.43
23383,2012,los-angeles-chargers,47,"Green
Ladarius Green ",TE,"$390,000","$112,725",-,-,-,-,-,-,502725.0,0.40
23384,2012,los-angeles-chargers,48,"Gachkar
Andrew Gachkar ",OLB,"$465,000","$11,475",-,-,-,-,-,-,476475.0,0.38
23385,2012,los-angeles-chargers,49,"Haslam
Kevin Haslam ",T,"$465,000",-,-,-,-,-,-,-,465000.0,0.37
23386,2012,los-angeles-chargers,50,"Brinkley
Curtis Brinkley ",RB,"$540,000",-,-,-,-,-,-,-,405000.0,0.32
23387,2012,los-angeles-chargers,51,"Molk
David Molk ",C,"$390,000","$13,988",-,-,-,-,-,-,403988.0,0.32
23388,2012,los-angeles-chargers,52,"Harris
Mike Harris ",G,"$390,000","$1,166",-,-,-,-,-,"($3,500)",391166.0,0.31
23389,2012,los-angeles-chargers,53,"Cattouse
Sean Cattouse ",S,"$390,000",-,-,-,-,-,-,-,390000.0,0.31
23390,2012,los-angeles-chargers,54,"Gatson
Greg Gatson ",CB,"$390,000",-,-,-,-,-,-,-,390000.0,0.31
23391,2012,los-angeles-chargers,55,"McDaniel
DeAndre McDaniel ",S,"$390,000",-,-,-,-,-,-,-,390000.0,0.31
23392,2012,los-angeles-chargers,56,"Polk
Nick Polk ",CB,"$390,000",-,-,-,-,-,-,-,390000.0,0.31
23393,2012,los-angeles-chargers,57,"Scafe
Damik Scafe ",DE,"$390,000",-,-,-,-,-,-,-,390000.0,0.31
23394,2012,los-angeles-chargers,58,"Willie
Michael Willie ",WR,"$390,000",-,-,-,-,-,-,-,390000.0,0.31
23395,2012,los-angeles-chargers,59,"Baxter
Colin Baxter ",C,"$465,000",-,-,-,-,-,-,-,377813.0,0.30
23396,2012,los-angeles-chargers,60,"Alexander
Danario Alexander ",WR,"$540,000",-,-,-,-,-,-,-,303750.0,0.24
23397,2012,los-angeles-chargers,61,"Goodman
Richard Goodman ",WR,"$540,000",-,-,-,-,-,-,-,270000.0,0.21
23398,2012,los-angeles-chargers,62,"Wells
Reggie Wells ",G,"$257,812",-,-,-,-,-,-,-,257812.0,0.20
23399,2012,los-angeles-chargers,63,"Wells
Reggie Wells ",G,"$825,000",-,-,-,-,-,-,-,154688.0,0.12
23400,2012,los-angeles-chargers,64,"Bird
Bront Bird ",ILB,"$465,000",-,-,-,-,-,-,-,87188.0,0.07
23401,2012,los-angeles-chargers,65,"Schilling
Steve Schilling ",G,"$465,000",-,-,-,-,-,-,-,87188.0,0.07
23402,2012,los-angeles-chargers,67,FloydMalcom Floyd ,WR,"$2,000,000","$250,000",-,-,-,-,-,-,2250000.0,1.78
23403,2012,los-angeles-chargers,68,BigbyAtari Bigby ,S,"$700,000","$150,000",-,-,-,-,-,-,850000.0,0.67
23404,2012,los-angeles-chargers,69,MartinVaughn Martin ,DE,"$615,000","$121,562",-,-,-,-,-,-,736562.0,0.58
23405,2012,los-angeles-chargers,70,FranklinAubrayo Franklin ,DT,"$825,000","$65,000",-,-,-,-,-,"($65,000)",615000.0,0.49
23406,2012,los-angeles-chargers,71,TaylorBrandon Taylor ,S,"$390,000","$160,969",-,-,-,-,-,-,550969.0,0.44
23407,2012,los-angeles-chargers,72,AjirotutuSeyi Ajirotutu ,WR,"$540,000",-,-,-,-,-,-,-,540000.0,0.43
23408,2012,los-angeles-chargers,73,TroutmanJohnnie Troutman ,G,"$390,000","$47,938",-,-,-,-,-,"($191,752)",437938.0,0.35
23409,2012,los-angeles-chargers,75,McNeillMarcus McNeill,T,"$5,200,000",-,-,-,-,-,-,-,5200000.0,4.11
23410,2012,los-angeles-chargers,76,CastilloLuis Castillo,DE,"$125,000","$2,175,000",-,-,-,-,-,-,2300000.0,1.82
23411,2012,los-angeles-chargers,77,DielmanKris Dielman,G,"$1,700,000",-,-,-,-,-,-,-,1700000.0,1.34
23412,2012,los-angeles-chargers,78,CesaireJacques Cesaire,DE,"$250,000",-,-,-,-,-,-,-,250000.0,0.20
23413,2012,los-angeles-chargers,79,LaBoyTravis LaBoy,DT,"$200,000",-,-,-,-,-,-,-,200000.0,0.16
23414,2012,los-angeles-chargers,80,HughesDante Hughes,CB,"$150,000",-,-,-,-,-,-,-,150000.0,0.12
23415,2012,los-angeles-chargers,81,TuckerJyles Tucker,LB,"$50,000",-,-,-,-,-,-,-,50000.0,0.04
23416,2012,los-angeles-chargers,82,SchillingSteve Schilling,G,-,"$39,340",-,-,-,-,-,-,39340.0,0.03
23417,2012,los-angeles-chargers,83,BakerEdwin Baker,RB,"$11,474",-,-,-,-,-,-,-,11474.0,0.01
23418,2012,los-angeles-chargers,84,TolzienScott Tolzien,QB,-,"$8,332",-,-,-,-,-,-,8332.0,0.01
23419,2012,los-angeles-chargers,85,BirdBront Bird,ILB,"$2,667",-,-,-,-,-,-,-,2667.0,0.00
23420,2012,los-angeles-chargers,86,DiMarcoPatrick DiMarco,FB,-,"$1,334",-,-,-,-,-,-,1334.0,0.00
23421,2012,los-angeles-chargers,87,TodmanJordan Todman,RB,-,-,-,-,-,-,-,-,0.0,0.00
23422,2013,los-angeles-chargers,0,"Rivers
Philip Rivers ",QB,"$7,000,000","$3,910,000",-,"$1,200,000",-,"$1,666,666",-,"($11,310,001)",13776666.0,11.44
23423,2013,los-angeles-chargers,1,"Weddle
Eric Weddle ",FS,"$6,000,000","$2,600,000",-,-,-,-,-,"($7,800,000)",8600000.0,7.14
23424,2013,los-angeles-chargers,2,"Gates
Antonio Gates ",TE,"$4,500,000","$762,500",-,"$1,600,000",-,-,-,"($7,087,500)",6862500.0,5.70
23425,2013,los-angeles-chargers,3,"Clary
Jeromey Clary ",G,"$4,000,000","$1,700,000",-,-,-,-,-,"($3,400,000)",5700000.0,4.73
